seed,t,src,dst,dist_m,rssi_level,rssi_slope,rssi_n,beacon_ratio,retry_rate,tx_attempts,trials_probe,fails_probe,trials_cbr,fails_cbr,trials_future,fails_future,pdr_future
6,4.0000,0,1,446.7273,-83.7181,0.6230,7,0.1750,0.7143,7,8,8,0,0,8,8,0.0000
6,4.0000,0,6,618.7025,-85.4302,0.7328,6,0.1500,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,0,15,322.0622,-79.9133,0.9465,21,0.5250,0.7500,8,6,4,0,0,6,4,0.3333
6,4.0000,0,18,504.9690,-83.1295,0.0643,3,0.0750,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,0,24,373.6937,-82.4070,0.7035,12,0.3000,0.8571,7,7,5,0,0,7,5,0.2857
6,4.0000,0,32,399.0682,-81.4355,-0.5379,7,0.1750,0.7143,7,7,6,0,0,7,6,0.1429
6,4.0000,0,35,210.0337,-75.6896,0.1095,29,0.7250,0.2000,5,6,2,0,0,6,2,0.6667
6,4.0000,0,36,474.4893,-82.6228,1.0471,4,0.1000,1.0000,8,8,6,0,0,8,6,0.2500
6,4.0000,0,40,503.9432,-83.9844,-0.2849,9,0.2250,1.0000,6,7,6,0,0,7,6,0.1429
6,4.0000,0,48,446.6476,-82.3392,-0.4609,8,0.2000,0.7143,7,7,6,0,0,7,6,0.1429
6,4.0000,0,49,621.1711,-84.4151,0.2258,6,0.1500,1.0000,8,4,4,0,0,4,4,0.0000
6,4.0000,0,59,426.8913,-80.8114,-0.0472,18,0.4500,1.0000,8,7,6,0,0,7,6,0.1429
6,4.0000,0,68,637.7537,-84.0100,-1.0696,3,0.0750,1.0000,4,8,8,0,0,8,8,0.0000
6,4.0000,0,72,541.8228,-85.1710,0.0447,5,0.1250,1.0000,8,7,5,0,0,7,5,0.2857
6,4.0000,0,78,578.4261,-83.4241,-0.0832,3,0.0750,1.0000,8,6,6,0,0,6,6,0.0000
6,4.0000,0,83,660.7207,-84.7998,0.7987,4,0.1000,1.0000,4,8,8,0,0,8,8,0.0000
6,4.0000,0,84,265.5369,-78.8730,0.5220,21,0.5250,0.2000,5,7,5,0,0,7,5,0.2857
6,4.0000,1,0,446.7273,-83.5212,-0.0818,4,0.1000,1.0000,8,7,6,0,0,7,6,0.1429
6,4.0000,1,6,714.0469,-85.2267,1.0298,7,0.1750,1.0000,6,6,6,0,0,6,6,0.0000
6,4.0000,1,7,437.1420,-82.9875,-0.5268,13,0.3250,0.8571,7,6,4,0,0,6,4,0.3333
6,4.0000,1,11,643.2491,-85.8117,0.6888,4,0.1000,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,1,14,549.2096,-84.5150,-0.6031,10,0.2500,0.8571,7,8,8,0,0,8,8,0.0000
6,4.0000,1,15,230.0029,-76.7058,0.0905,33,0.8250,0.2000,5,5,2,0,0,5,2,0.6000
6,4.0000,1,18,472.8668,-83.1600,0.5090,11,0.2750,0.7143,7,8,8,0,0,8,8,0.0000
6,4.0000,1,24,468.9859,-80.1192,-0.7841,22,0.5500,0.8571,7,8,7,0,0,8,7,0.1250
6,4.0000,1,27,959.2770,-87.8646,-0.1046,3,0.0750,,0,6,6,0,0,6,6,0.0000
6,4.0000,1,32,518.4688,-84.6418,1.8168,7,0.1750,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,1,35,471.4584,-83.7531,-0.1131,7,0.1750,0.4000,5,7,6,0,0,7,6,0.1429
6,4.0000,1,36,73.6953,-72.9271,3.0903,36,0.9000,0.0000,4,4,0,0,0,4,0,1.0000
6,4.0000,1,44,431.3361,-82.6861,0.0582,13,0.3250,1.0000,6,8,8,0,0,8,8,0.0000
6,4.0000,1,48,345.3744,-81.0932,0.3576,15,0.3750,0.7500,8,7,6,0,0,7,6,0.1429
6,4.0000,1,57,698.8380,-86.6624,0.4305,3,0.0750,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,1,61,648.5484,-86.4514,0.6802,6,0.1500,1.0000,4,8,8,0,0,8,8,0.0000
6,4.0000,1,72,463.6159,-81.9663,-0.3867,14,0.3500,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,1,76,803.5756,-86.0084,-0.7239,3,0.0750,1.0000,4,8,8,0,0,8,8,0.0000
6,4.0000,1,82,786.8100,-85.9917,1.1445,3,0.0750,1.0000,8,6,6,0,0,6,6,0.0000
6,4.0000,1,84,388.2603,-80.8107,-0.9859,14,0.3500,1.0000,8,8,7,0,0,8,7,0.1250
6,4.0000,2,3,1015.9931,-87.8596,-0.3033,7,0.1750,1.0000,8,4,4,0,0,4,4,0.0000
6,4.0000,2,4,263.4970,-78.1270,-0.4595,39,0.9750,0.4000,5,5,2,0,0,5,2,0.6000
6,4.0000,2,9,357.7360,-80.4177,-0.5070,36,0.9000,0.0000,4,6,3,0,0,6,3,0.5000
6,4.0000,2,12,679.9373,-86.5905,0.0838,10,0.2500,1.0000,8,7,5,0,0,7,5,0.2857
6,4.0000,2,13,346.1924,-79.3172,-0.9215,35,0.8750,0.6667,6,6,3,0,0,6,3,0.5000
6,4.0000,2,17,361.2560,-80.9101,-0.2876,31,0.7750,0.8571,7,7,5,0,0,7,5,0.2857
6,4.0000,2,19,424.1024,-82.4926,0.1418,30,0.7500,0.3333,6,6,4,0,0,6,4,0.3333
6,4.0000,2,21,483.1556,-83.3264,0.0858,20,0.5000,1.0000,8,8,7,0,0,8,7,0.1250
6,4.0000,2,41,779.7834,-87.3010,-0.8571,5,0.1250,1.0000,4,8,7,0,0,8,7,0.1250
6,4.0000,2,42,509.7422,-84.2964,-0.3888,13,0.3250,0.8750,8,8,5,0,0,8,5,0.3750
6,4.0000,2,47,719.3839,-86.1544,0.7183,10,0.2500,1.0000,6,8,8,0,0,8,8,0.0000
6,4.0000,2,49,661.8793,-86.1089,-0.8240,5,0.1250,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,2,53,560.7864,-84.2708,-0.2391,22,0.5500,0.4000,5,7,5,0,0,7,5,0.2857
6,4.0000,2,64,232.0299,-77.3399,-0.5544,39,0.9750,0.2000,5,5,2,0,0,5,2,0.6000
6,4.0000,2,71,469.1336,-82.2852,-0.4351,23,0.5750,0.4000,5,8,7,0,0,8,7,0.1250
6,4.0000,2,73,880.2354,-86.6626,0.6594,4,0.1000,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,2,75,883.2086,-86.3423,-0.7151,6,0.1500,1.0000,6,2,2,0,0,2,2,0.0000
6,4.0000,2,77,828.4457,-87.4126,-0.0535,10,0.2500,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,3,2,1015.9931,-87.5081,-0.3941,3,0.0732,1.0000,8,6,6,0,0,6,6,0.0000
6,4.0000,3,9,889.8414,-87.7586,-0.1212,8,0.1951,0.8750,8,8,8,0,0,8,8,0.0000
6,4.0000,3,13,854.5428,-85.6883,0.8037,3,0.0732,1.0000,4,6,6,0,0,6,6,0.0000
6,4.0000,3,19,595.8536,-84.4795,-0.4842,14,0.3415,0.8750,8,8,7,0,0,8,7,0.1250
6,4.0000,3,21,633.1458,-85.7938,0.3349,10,0.2439,0.8333,6,8,7,0,0,8,7,0.1250
6,4.0000,3,28,716.5775,-86.8765,-0.3415,6,0.1463,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,3,47,361.0298,-79.5292,-0.4794,27,0.6585,0.5000,6,7,6,0,0,7,6,0.1429
6,4.0000,3,53,489.2598,-83.7814,-0.1129,21,0.5122,0.8571,7,7,6,0,0,7,6,0.1429
6,4.0000,3,67,906.3984,-88.3775,0.2936,3,0.0732,1.0000,8,6,6,0,0,6,6,0.0000
6,4.0000,3,71,737.5911,-87.1609,1.0700,5,0.1220,0.8000,5,7,6,0,0,7,6,0.1429
6,4.0000,3,74,80.2807,-66.6163,-0.5588,40,0.9756,0.0000,4,4,0,0,0,4,0,1.0000
6,4.0000,3,75,136.5067,-74.1275,0.4699,39,0.9512,0.0000,4,4,0,0,0,4,0,1.0000
6,4.0000,3,80,439.1518,-83.9676,0.3117,15,0.3659,0.7143,7,6,4,0,0,6,4,0.3333
6,4.0000,4,2,263.4970,-78.0763,-0.2707,31,0.7750,0.4000,5,6,3,0,0,6,3,0.5000
6,4.0000,4,9,546.0256,-83.8202,0.1897,18,0.4500,0.6667,6,6,4,0,0,6,4,0.3333
6,4.0000,4,12,819.8841,-87.7862,-0.0363,7,0.1750,1.0000,6,6,6,0,0,6,6,0.0000
6,4.0000,4,13,203.2081,-72.5693,-1.6234,36,0.9000,0.0000,4,4,0,0,0,4,0,1.0000
6,4.0000,4,17,359.7363,-81.2183,-0.5004,20,0.5000,0.7143,7,6,2,0,0,6,2,0.6667
6,4.0000,4,19,481.4178,-84.5834,-0.3441,16,0.4000,0.8000,5,6,4,0,0,6,4,0.3333
6,4.0000,4,21,391.8778,-82.3445,-0.1417,15,0.3750,0.7143,7,6,4,0,0,6,4,0.3333
6,4.0000,4,28,876.9951,-87.6407,1.6117,3,0.0750,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,4,40,848.7767,-88.5629,-0.0410,3,0.0750,1.0000,2,4,4,0,0,4,4,0.0000
6,4.0000,4,41,829.9668,-87.8352,2.3159,3,0.0750,1.0000,6,3,2,0,0,3,2,0.3333
6,4.0000,4,42,501.8997,-84.4862,0.0162,11,0.2750,0.8571,7,7,5,0,0,7,5,0.2857
6,4.0000,4,47,661.5019,-86.2243,-0.0977,8,0.2000,0.6000,5,8,7,0,0,8,7,0.1250
6,4.0000,4,49,681.1483,-86.8165,-2.2701,4,0.1000,0.8333,6,10,9,0,0,10,9,0.1000
6,4.0000,4,53,586.3780,-85.0844,0.1706,11,0.2750,0.8571,7,7,5,0,0,7,5,0.2857
6,4.0000,4,64,450.1132,-82.7158,0.2848,20,0.5000,0.8571,7,8,7,0,0,8,7,0.1250
6,4.0000,4,71,338.2481,-80.0988,0.3593,25,0.6250,0.5000,4,4,0,0,0,4,0,1.0000
6,4.0000,4,75,870.5808,-86.9773,0.3286,4,0.1000,1.0000,4,8,8,0,0,8,8,0.0000
6,4.0000,4,77,903.5835,-87.1123,0.3162,7,0.1750,1.0000,6,6,6,0,0,6,6,0.0000
6,4.0000,5,10,661.7815,-85.8814,0.2740,9,0.2195,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,5,22,546.8425,-82.3618,0.1798,11,0.2683,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,5,26,125.7780,-69.6843,-0.0690,34,0.8293,0.0000,4,6,2,0,0,6,2,0.6667
6,4.0000,5,29,544.4594,-83.5312,0.3921,9,0.2195,1.0000,6,7,5,0,0,7,5,0.2857
6,4.0000,5,31,485.2412,-83.2554,0.6439,13,0.3171,1.0000,8,7,5,0,0,7,5,0.2857
6,4.0000,5,33,460.9516,-83.5543,-0.1708,10,0.2439,1.0000,8,8,7,0,0,8,7,0.1250
6,4.0000,5,34,786.2852,-85.6052,1.3761,7,0.1707,1.0000,6,8,8,0,0,8,8,0.0000
6,4.0000,5,38,653.4784,-85.6599,-1.2273,3,0.0732,0.8571,7,8,8,0,0,8,8,0.0000
6,4.0000,5,45,667.6841,-86.4168,-0.7083,7,0.1707,1.0000,4,10,9,0,0,10,9,0.1000
6,4.0000,5,50,319.2535,-79.8436,0.1784,25,0.6098,0.7143,7,7,5,0,0,7,5,0.2857
6,4.0000,5,51,399.7469,-80.4230,0.5001,14,0.3415,0.8000,5,7,5,0,0,7,5,0.2857
6,4.0000,5,56,447.7047,-82.9789,-0.3153,16,0.3902,0.8750,8,8,8,0,0,8,8,0.0000
6,4.0000,5,62,272.1541,-78.9860,0.4210,29,0.7073,0.2000,5,6,2,0,0,6,2,0.6667
6,4.0000,5,63,515.8221,-82.5497,0.1020,15,0.3659,1.0000,8,8,6,0,0,8,6,0.2500
6,4.0000,5,67,801.6114,-87.4427,0.3410,3,0.0732,1.0000,4,6,6,0,0,6,6,0.0000
6,4.0000,5,79,366.8286,-79.9905,-0.4032,26,0.6341,0.2500,4,6,3,0,0,6,3,0.5000
6,4.0000,5,81,532.4578,-81.6224,-1.5247,13,0.3171,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,5,85,533.1304,-83.4962,-0.1539,9,0.2195,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,6,0,618.7025,-85.9990,1.4660,4,0.1000,0.8571,7,8,8,0,0,8,8,0.0000
6,4.0000,6,15,533.2032,-83.3090,-0.4628,10,0.2500,0.6667,6,8,8,0,0,8,8,0.0000
6,4.0000,6,24,269.8635,-79.0463,0.5113,21,0.5250,0.4000,5,5,1,0,0,5,1,0.8000
6,4.0000,6,30,434.9899,-83.5727,0.2162,26,0.6500,0.8571,7,5,1,0,0,5,1,0.8000
6,4.0000,6,35,701.0550,-84.9842,0.1970,3,0.0750,1.0000,8,7,6,0,0,7,6,0.1429
6,4.0000,6,36,782.8227,-86.6388,1.4917,3,0.0750,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,6,40,483.5816,-83.3227,-0.3578,12,0.3000,1.0000,6,8,8,0,0,8,8,0.0000
6,4.0000,6,41,913.3817,-87.1817,0.6371,3,0.0750,1.0000,6,2,2,0,0,2,2,0.0000
6,4.0000,6,48,612.2656,-85.7957,-0.7956,4,0.1000,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,6,49,877.5765,-87.5364,0.1531,3,0.0750,1.0000,6,2,2,0,0,2,2,0.0000
6,4.0000,6,58,172.8546,-76.6383,1.4563,37,0.9250,0.0000,4,4,0,0,0,4,0,1.0000
6,4.0000,6,72,388.0091,-81.1582,-0.2442,18,0.4500,0.6667,6,7,5,0,0,7,5,0.2857
6,4.0000,6,83,159.2435,-75.8674,1.3387,36,0.9000,0.0000,3,4,0,0,0,4,0,1.0000
6,4.0000,7,1,437.1420,-83.3558,0.0225,16,0.3902,0.8571,7,7,6,0,0,7,6,0.1429
6,4.0000,7,8,721.7436,-86.6452,0.6078,13,0.3171,0.6667,3,6,6,0,0,6,6,0.0000
6,4.0000,7,11,528.5475,-84.0500,0.6439,10,0.2439,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,7,14,243.6345,-77.4915,0.2970,35,0.8537,0.0000,4,5,2,0,0,5,2,0.6000
6,4.0000,7,15,573.4801,-84.4662,0.2988,8,0.1951,0.7500,8,8,8,0,0,8,8,0.0000
6,4.0000,7,18,458.1931,-82.1873,-0.0240,16,0.3902,0.8571,7,8,8,0,0,8,8,0.0000
6,4.0000,7,23,552.3095,-86.9292,0.6382,9,0.2195,,0,5,2,0,0,5,2,0.6000
6,4.0000,7,24,844.4935,-86.3294,-0.9152,7,0.1707,1.0000,6,4,4,0,0,4,4,0.0000
6,4.0000,7,25,416.3308,-83.5479,1.6581,14,0.3415,1.0000,8,8,7,0,0,8,7,0.1250
6,4.0000,7,27,562.3864,-85.4905,0.2812,12,0.2927,1.0000,8,8,8,0,0,8,8,0.0000
6,4.0000,7,32,602.5154,-83.6969,0.0956,11,0.2683,1.0000,8,2,2,0,0,2,2,0.0000
6,4.0000,7,35,695.2116,-86.0081,0.0412,6,0.1463,0.8750,8,6,5,0,0,6,5,0.1667
6,4.0000,7,36,412.0694,-80.1381,-0.4810,26,0.6341,0.4000,5,8,8,0,0,8,8,0.0000
6,4.0000,7,43,516.5068,-85.8775,0.7420,9,0.2195,1.0000,6,8,8,0,0,8,8,0.0000
6,4.0000,7,44,339.6321,-81.3283,0.4750,23,0.5610,0.8000,5,7,6,0,0,7,6,0.1429
6,4.0000,7,46,530.0821,-84.7537,0.8708,18,0.4390,0.8571,7,7,6,0,0,7,6,0.1429
6,4.0000,7,48,515.8624,-83.5637,-0.0601,16,0.3902,0.6667,6,7,6,0,0,7,6,0.1429
6,4.0000,7,54,742.8083,-86.9958,2.3465,3,0.0732,1.0000,2,10,9,0,0,10,9,0.1000
6,4.0000,7,55,702.3902,-86.1265,0.4230,9,0.2195,1.0000,6,4,4,0,0,4,4,0.0000
6,4.0000,7,57,429.4200,-82.5021,0.2346,15,0.3659,1.0000,8,8,8,0,0,8,8,0.0000
